#   Author Ankit Dhiman
#   x       ycalx           ytanx
0.0001	0.0001000000003	0.0001000000003
0.0002	0.0002000000027	0.0002000000027
0.0003	0.000300000009	0.000300000009
0.0004	0.0004000000213	0.0004000000213
0.0005	0.0005000000417	0.0005000000417
0.0006	0.000600000072	0.000600000072
0.0007	0.0007000001143	0.0007000001143
0.0008	0.0008000001707	0.0008000001707
0.0009	0.000900000243	0.000900000243
0.001	0.001000000333	0.001000000333
0.0011	0.001100000444	0.001100000444
0.0012	0.001200000576	0.001200000576
0.0013	0.001300000732	0.001300000732
0.0014	0.001400000915	0.001400000915
0.0015	0.001500001125	0.001500001125
0.0016	0.001600001365	0.001600001365
0.0017	0.001700001638	0.001700001638
0.0018	0.001800001944	0.001800001944
0.0019	0.001900002286	0.001900002286
0.002	0.002000002667	0.002000002667
0.0021	0.002100003087	0.002100003087
0.0022	0.002200003549	0.002200003549
0.0023	0.002300004056	0.002300004056
0.0024	0.002400004608	0.002400004608
0.0025	0.002500005208	0.002500005208
0.0026	0.002600005859	0.002600005859
0.0027	0.002700006561	0.002700006561
0.0028	0.002800007317	0.002800007317
0.0029	0.00290000813	0.00290000813
0.003	0.003000009	0.003000009
0.0031	0.00310000993	0.00310000993
0.0032	0.003200010923	0.003200010923
0.0033	0.003300011979	0.003300011979
0.0034	0.003400013101	0.003400013101
0.0035	0.003500014292	0.003500014292
0.0036	0.003600015552	0.003600015552
0.0037	0.003700016884	0.003700016884
0.0038	0.003800018291	0.003800018291
0.0039	0.003900019773	0.003900019773
0.004	0.004000021333	0.004000021333
0.0041	0.004100022974	0.004100022974
0.0042	0.004200024696	0.004200024696
0.0043	0.004300026503	0.004300026503
0.0044	0.004400028395	0.004400028395
0.0045	0.004500030375	0.004500030375
0.0046	0.004600032446	0.004600032446
0.0047	0.004700034608	0.004700034608
0.0048	0.004800036864	0.004800036864
0.0049	0.004900039217	0.004900039217
0.005	0.005000041667	0.005000041667
0.0051	0.005100044217	0.005100044217
0.0052	0.00520004687	0.00520004687
0.0053	0.005300049626	0.005300049626
0.0054	0.005400052489	0.005400052489
0.0055	0.005500055459	0.005500055459
0.0056	0.005600058539	0.005600058539
0.0057	0.005700061732	0.005700061732
0.0058	0.005800065038	0.005800065038
0.0059	0.005900068461	0.005900068461
0.006	0.006000072001	0.006000072001
0.0061	0.006100075661	0.006100075661
0.0062	0.006200079444	0.006200079444
0.0063	0.00630008335	0.00630008335
0.0064	0.006400087383	0.006400087383
0.0065	0.006500091543	0.006500091543
0.0066	0.006600095834	0.006600095834
0.0067	0.006700100256	0.006700100256
0.0068	0.006800104813	0.006800104813
0.0069	0.006900109505	0.006900109505
0.007	0.007000114336	0.007000114336
0.0071	0.007100119306	0.007100119306
0.0072	0.007200124419	0.007200124419
0.0073	0.007300129675	0.007300129675
0.0074	0.007400135078	0.007400135078
0.0075	0.007500140628	0.007500140628
0.0076	0.007600146329	0.007600146329
0.0077	0.007700152181	0.007700152181
0.0078	0.007800158188	0.007800158188
0.0079	0.00790016435	0.00790016435
0.008	0.008000170671	0.008000170671
0.0081	0.008100177152	0.008100177152
0.0082	0.008200183794	0.008200183794
0.0083	0.008300190601	0.008300190601
0.0084	0.008400197574	0.008400197574
